frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,frame.len,tcp.flags,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,tcp.analysis.lost_segment
"888","Feb 24, 2015 17:49:40.597111000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","71","0x00000018","502","2007",,,
"889","Feb 24, 2015 17:49:40.597130000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","54","0x00000011","502","2002",,,
"890","Feb 24, 2015 17:49:40.597252000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000010","2002","502",,,
"891","Feb 24, 2015 17:49:40.597855000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","62","0x00000002","2008","502",,,
"892","Feb 24, 2015 17:49:40.597990000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","62","0x00000012","502","2008",,,
"893","Feb 24, 2015 17:49:40.598111000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000010","2008","502",,,
"894","Feb 24, 2015 17:49:40.598588000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","66","0x00000018","2008","502",,,
"895","Feb 24, 2015 17:49:40.599203000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000011","2003","502",,,
"896","Feb 24, 2015 17:49:40.599391000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","54","0x00000010","502","2003",,,
"897","Feb 24, 2015 17:49:40.599402000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","64","0x00000018","502","2008",,,
"898","Feb 24, 2015 17:49:40.599666000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","54","0x00000011","502","2003",,,
"899","Feb 24, 2015 17:49:40.599764000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000010","2003","502",,,
"900","Feb 24, 2015 17:49:40.600368000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","62","0x00000002","2009","502",,,
"901","Feb 24, 2015 17:49:40.600500000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","62","0x00000012","502","2009",,,
"902","Feb 24, 2015 17:49:40.600610000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000010","2009","502",,,
"903","Feb 24, 2015 17:49:40.601053000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","66","0x00000018","2009","502",,,
"904","Feb 24, 2015 17:49:40.601656000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000011","2004","502",,,
"905","Feb 24, 2015 17:49:40.601831000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","54","0x00000010","502","2004",,,
"906","Feb 24, 2015 17:49:40.601850000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","64","0x00000018","502","2009",,,
"907","Feb 24, 2015 17:49:40.602103000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","54","0x00000011","502","2004",,,
"908","Feb 24, 2015 17:49:40.602633000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000010","2004","502",,,
"909","Feb 24, 2015 17:49:40.603577000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","62","0x00000002","2010","502",,,
"910","Feb 24, 2015 17:49:40.603724000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","62","0x00000012","502","2010",,,
"911","Feb 24, 2015 17:49:40.603837000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000010","2010","502",,,
"912","Feb 24, 2015 17:49:40.604312000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","66","0x00000018","2010","502",,,
"913","Feb 24, 2015 17:49:40.604897000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000011","2005","502",,,
"914","Feb 24, 2015 17:49:40.605084000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","54","0x00000010","502","2005",,,
"915","Feb 24, 2015 17:49:40.605123000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","64","0x00000018","502","2010",,,
"916","Feb 24, 2015 17:49:40.605402000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","54","0x00000011","502","2005",,,
"917","Feb 24, 2015 17:49:40.605502000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000010","2005","502",,,
"918","Feb 24, 2015 17:49:40.606080000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","62","0x00000002","2011","502",,,
"919","Feb 24, 2015 17:49:40.606246000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","62","0x00000012","502","2011",,,
"920","Feb 24, 2015 17:49:40.606359000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000010","2011","502",,,
"921","Feb 24, 2015 17:49:40.606881000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","66","0x00000018","2011","502",,,
"922","Feb 24, 2015 17:49:40.607580000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000011","2006","502",,,
"923","Feb 24, 2015 17:49:40.607754000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","64","0x00000018","502","2011",,,
"924","Feb 24, 2015 17:49:40.607764000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","54","0x00000010","502","2006",,,
"925","Feb 24, 2015 17:49:40.608094000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","54","0x00000011","502","2006",,,
"926","Feb 24, 2015 17:49:40.608243000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000010","2006","502",,,
"927","Feb 24, 2015 17:49:40.609057000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","62","0x00000002","2012","502",,,
"928","Feb 24, 2015 17:49:40.609216000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","62","0x00000012","502","2012",,,
"929","Feb 24, 2015 17:49:40.609335000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000010","2012","502",,,
"930","Feb 24, 2015 17:49:40.609818000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","66","0x00000018","2012","502",,,
"931","Feb 24, 2015 17:49:40.610457000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000011","2007","502",,,
"932","Feb 24, 2015 17:49:40.610663000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","64","0x00000018","502","2012",,,
"933","Feb 24, 2015 17:49:40.610979000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","54","0x00000010","502","2007",,,
"934","Feb 24, 2015 17:49:40.611267000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","62","0x00000002","2013","502",,,
"935","Feb 24, 2015 17:49:40.611401000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","62","0x00000012","502","2013",,,
"936","Feb 24, 2015 17:49:40.611512000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000010","2013","502",,,
"937","Feb 24, 2015 17:49:40.611518000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","54","0x00000011","502","2007",,,
"938","Feb 24, 2015 17:49:40.611612000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000010","2007","502",,,
"939","Feb 24, 2015 17:49:40.612329000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","66","0x00000018","2013","502",,,
"940","Feb 24, 2015 17:49:40.612638000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000011","2008","502",,,
"941","Feb 24, 2015 17:49:40.612753000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","64","0x00000018","502","2013",,,
"942","Feb 24, 2015 17:49:40.612773000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","54","0x00000010","502","2008",,,
"943","Feb 24, 2015 17:49:40.612981000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","54","0x00000011","502","2008",,,
"944","Feb 24, 2015 17:49:40.612992000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","62","0x00000002","2014","502",,,
"945","Feb 24, 2015 17:49:40.613038000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000010","2008","502",,,
"946","Feb 24, 2015 17:49:40.613078000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","62","0x00000012","502","2014",,,
"947","Feb 24, 2015 17:49:40.613142000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000010","2014","502",,,
"948","Feb 24, 2015 17:49:40.613683000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000011","2009","502",,,
"949","Feb 24, 2015 17:49:40.613828000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","54","0x00000010","502","2009",,,
"950","Feb 24, 2015 17:49:40.614027000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","62","0x00000002","2015","502",,,
"951","Feb 24, 2015 17:49:40.614033000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","54","0x00000011","502","2009",,,
"952","Feb 24, 2015 17:49:40.614084000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000010","2009","502",,,
"953","Feb 24, 2015 17:49:40.614115000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","62","0x00000012","502","2015",,,
"954","Feb 24, 2015 17:49:40.614179000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000010","2015","502",,,
"955","Feb 24, 2015 17:49:40.614648000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000011","2010","502",,,
"956","Feb 24, 2015 17:49:40.614790000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","54","0x00000010","502","2010",,,
"957","Feb 24, 2015 17:49:40.614988000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","62","0x00000002","2016","502",,,
"958","Feb 24, 2015 17:49:40.614991000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","54","0x00000011","502","2010",,,
"959","Feb 24, 2015 17:49:40.615035000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000010","2010","502",,,
"960","Feb 24, 2015 17:49:40.615071000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","62","0x00000012","502","2016",,,
"961","Feb 24, 2015 17:49:40.615123000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000010","2016","502",,,
"962","Feb 24, 2015 17:49:40.615581000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000011","2011","502",,,
"963","Feb 24, 2015 17:49:40.615720000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","54","0x00000010","502","2011",,,
"964","Feb 24, 2015 17:49:40.615908000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","54","0x00000011","502","2011",,,
"965","Feb 24, 2015 17:49:40.615954000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000010","2011","502",,,
"966","Feb 24, 2015 17:49:40.616140000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","62","0x00000002","2017","502",,,
"967","Feb 24, 2015 17:49:40.616206000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","62","0x00000012","502","2017",,,
"968","Feb 24, 2015 17:49:40.616263000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000010","2017","502",,,
"969","Feb 24, 2015 17:49:40.616618000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000011","2012","502",,,
"970","Feb 24, 2015 17:49:40.616749000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","54","0x00000010","502","2012",,,
"971","Feb 24, 2015 17:49:40.616947000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","54","0x00000011","502","2012",,,
"972","Feb 24, 2015 17:49:40.617014000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000010","2012","502",,,
"973","Feb 24, 2015 17:49:40.617211000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","62","0x00000002","2018","502",,,
"974","Feb 24, 2015 17:49:40.617289000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","62","0x00000012","502","2018",,,
"975","Feb 24, 2015 17:49:40.617464000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000011","2013","502",,,
"976","Feb 24, 2015 17:49:40.617516000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000010","2018","502",,,
"977","Feb 24, 2015 17:49:40.617588000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","54","0x00000010","502","2013",,,
"978","Feb 24, 2015 17:49:40.617768000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","54","0x00000011","502","2013",,,
"979","Feb 24, 2015 17:49:40.617833000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000010","2013","502",,,
"980","Feb 24, 2015 17:49:40.618202000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","62","0x00000002","2019","502",,,
"981","Feb 24, 2015 17:49:40.618301000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","62","0x00000012","502","2019",,,
"982","Feb 24, 2015 17:49:40.618507000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","66","0x00000018","2018","502",,,
"983","Feb 24, 2015 17:49:40.618561000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000010","2019","502",,,
"984","Feb 24, 2015 17:49:40.618788000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","66","0x00000018","2019","502",,,
"985","Feb 24, 2015 17:49:40.618938000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","64","0x00000018","502","2018",,,
"986","Feb 24, 2015 17:49:40.619058000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","66","0x00000018","2014","502",,,
"987","Feb 24, 2015 17:49:40.619235000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","64","0x00000018","502","2019",,,
"988","Feb 24, 2015 17:49:40.619556000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000011","2018","502",,,
"989","Feb 24, 2015 17:49:40.619577000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","64","0x00000018","502","2014",,,
"990","Feb 24, 2015 17:49:40.619644000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","54","0x00000010","502","2018",,,
"991","Feb 24, 2015 17:49:40.619772000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","54","0x00000011","502","2018",,,
"992","Feb 24, 2015 17:49:40.619821000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000010","2018","502",,,
"993","Feb 24, 2015 17:49:40.620188000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000011","2019","502",,,
"994","Feb 24, 2015 17:49:40.620277000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","54","0x00000010","502","2019",,,
"995","Feb 24, 2015 17:49:40.620400000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","54","0x00000011","502","2019",,,
"996","Feb 24, 2015 17:49:40.620573000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","66","0x00000018","2017","502",,,
"997","Feb 24, 2015 17:49:40.620621000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000010","2019","502",,,
"998","Feb 24, 2015 17:49:40.620961000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000011","2014","502",,,
"999","Feb 24, 2015 17:49:40.621015000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","64","0x00000018","502","2017",,,
"1000","Feb 24, 2015 17:49:40.621057000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","54","0x00000010","502","2014",,,
"1001","Feb 24, 2015 17:49:40.621210000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","54","0x00000011","502","2014",,,
"1002","Feb 24, 2015 17:49:40.621386000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","66","0x00000018","2016","502",,,
"1003","Feb 24, 2015 17:49:40.621433000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000010","2014","502",,,
"1004","Feb 24, 2015 17:49:40.621773000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000011","2017","502",,,
"1005","Feb 24, 2015 17:49:40.621862000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","64","0x00000018","502","2016",,,
"1006","Feb 24, 2015 17:49:40.621862000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","54","0x00000010","502","2017",,,
"1007","Feb 24, 2015 17:49:40.621992000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","54","0x00000011","502","2017",,,
"1008","Feb 24, 2015 17:49:40.622175000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","66","0x00000018","2015","502",,,
"1009","Feb 24, 2015 17:49:40.622222000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000010","2017","502",,,
"1010","Feb 24, 2015 17:49:40.622570000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000011","2016","502",,,
"1011","Feb 24, 2015 17:49:40.622665000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","54","0x00000010","502","2016",,,
"1012","Feb 24, 2015 17:49:40.622681000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","64","0x00000018","502","2015",,,
"1013","Feb 24, 2015 17:49:40.622803000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","54","0x00000011","502","2016",,,
"1014","Feb 24, 2015 17:49:40.622849000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000010","2016","502",,,
"1015","Feb 24, 2015 17:49:40.623171000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000011","2015","502",,,
"1016","Feb 24, 2015 17:49:40.623268000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","54","0x00000010","502","2015",,,
"1017","Feb 24, 2015 17:49:40.623402000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","54","0x00000011","502","2015",,,
"1018","Feb 24, 2015 17:49:40.623622000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000010","2015","502",,,
"1019","Feb 24, 2015 17:49:50.588430000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","62","0x00000002","2020","502",,,
"1020","Feb 24, 2015 17:49:50.588616000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","62","0x00000012","502","2020",,,
"1021","Feb 24, 2015 17:49:50.588769000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000010","2020","502",,,
"1022","Feb 24, 2015 17:49:50.589333000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","66","0x00000018","2020","502",,,
"1023","Feb 24, 2015 17:49:50.590070000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","62","0x00000002","2021","502",,,
"1024","Feb 24, 2015 17:49:50.590240000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","62","0x00000012","502","2021",,,
"1025","Feb 24, 2015 17:49:50.590246000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","71","0x00000018","502","2020",,,
"1026","Feb 24, 2015 17:49:50.590364000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000010","2021","502",,,
